공간정보일련번호,관리번호,종류,등급,명칭,상태,도엽명,계획기관,표지상황,위치,위치_비고,측량연도,고시일자,고시번호,기준타원체,종축(x)좌표,횡축(y)좌표,정표고(h),직각좌표계원점
3983,19731,공공기준점,4급,CP2,양호,김해,(주)부산도시가스,표시못,부산광역시 사하구,피닉스모텔 서북쪽 방향 약 27M 도로 부근,2011,,,GRS80,273481.83,197475.344,3.359,동부
3984,19732,공공기준점,4급,CP3,양호,김해,(주)부산도시가스,표시못,부산광역시 사하구,부산유아교육진흥원 정문 앞 약 16M 도로 부근,2011,,,GRS80,273591.184,197502.52,8.785,동부
3985,19733,공공기준점,4급,CP4,양호,김해,(주)부산도시가스,표시못,부산광역시 사하구,비전교회 서북쪽 방향 약 6M 횡단도보 부근,2011,,,GRS80,273634.807,197472.816,16.569,동부
3986,19734,공공기준점,4급,CP1,양호,김해,(주)부산도시가스,표시못,부산광역시 사하구,다송초등학교 진입로 건너편 가로등 부근,2011,,,GRS80,274688.631,198175.429,47.314,동부
3987,19735,공공기준점,4급,CP2,양호,김해,(주)부산도시가스,표시못,부산광역시 사하구,다송초등학교 진입로 남동쪽 방향 약 50m 부근,2011,,,GRS80,274651.268,198214.45,48.648,동부
3988,19736,공공기준점,4급,CP1,양호,김해,(주)부산도시가스,표시못,부산광역시 사하구,봄봄유치원 북동쪽 방향 약 20M 도로중앙 부근,2011,,,GRS80,274195.694,198067.7,26.427,동부
3989,19737,공공기준점,4급,CP2,양호,김해,(주)부산도시가스,표시못,부산광역시 사하구,도개공아파트 112동 남서쪽 방향 약 40M 인도 부근,2011,,,GRS80,274282.219,198070.322,36.537,동부
3990,19738,공공기준점,4급,CP1,양호,김해,(주)부산도시가스,표시못,부산광역시 사하구,다대1펌프장 동남쪽 방향 약 50M 인도 부근,2011,,,GRS80,273836.698,198207.561,3.182,동부
3991,19739,공공기준점,4급,CP2,양호,김해,(주)부산도시가스,표시못,부산광역시 사하구,다대1펌프장 정문 좌측 입구,2011,,,GRS80,273877.359,198169.215,5.843,동부
3168,6998,공공기준점,4급,B.726,양호,양산,부산광역시,동판,부산광역시기장군일광면화전리,화전1길15번가옥진입로에위치함.,2010,,,GRS80,298209.4326,220971.9969,12.6115,
3169,6999,공공기준점,4급,B.727,양호,양산,부산광역시,동판,부산광역시기장군일광면화전리,화전1길22번가옥좌측담장끝앞CON'C도로에위치함.,2010,,,GRS80,298254.4661,220942.8001,13.0969,
3170,7000,공공기준점,4급,B.728,양호,양산,부산광역시,동판,부산광역시기장군일광면화전리,화전2길32번가옥앞사각맨홀옆에위치함.,2010,,,GRS80,298308.5457,220975.4921,12.8757,
3171,7342,공공기준점,4급,B.1124,양호,부산,부산광역시,동판,부산광역시사하구감천2동,천마2길82번가옥앞에위치함.,2010,,,GRS80,277193.5507,200796.112,81.2635,
3172,7343,공공기준점,4급,B.1125,양호,부산,부산광역시,동판,부산광역시사하구감천2동,천마2길79번가옥앞에위치함.,2010,,,GRS80,277196.1008,200791.0875,78.6647,
3173,7344,공공기준점,4급,B.1126,양호,부산,부산광역시,동판,부산광역시사하구감천2동,천마2길34번가옥앞에위치함.,2010,,,GRS80,277228.1437,200760.5465,65.6728,
3174,7345,공공기준점,4급,B.1127,양호,부산,부산광역시,동판,부산광역시사하구감천2동,천마2길29번가옥앞에위치함.,2010,,,GRS80,277233.2128,200761.6632,65.0724,
3175,7346,공공기준점,4급,B.1128,양호,부산,부산광역시,동판,부산광역시사하구감천2동,부산서하경찰서감천2치안센터앞마을버스정류장옆에위치함.,2010,,,GRS80,277591.1709,200927.2315,102.6802,
3176,7347,공공기준점,4급,B.1129,양호,부산,부산광역시,동판,부산광역시사하구감천2동,마광슈퍼앞삼거리횡단보도옆에위치함.,2010,,,GRS80,277686.8152,200964.8668,118.9012,
3177,7348,공공기준점,4급,B.1130,양호,부산,부산광역시,동판,부산광역시사하구감천2동,천일슈퍼옆거주자우선주차2-16라인앞에위치함.,2010,,,GRS80,278064.6244,200886.7227,151.438,
3178,7349,공공기준점,4급,B.1131,양호,부산,부산광역시,동판,부산광역시사하구감천2동,천일슈퍼앞통신주옆에위치함.,2010,,,GRS80,278071.3725,200874.6993,152.3403,
3179,7350,공공기준점,4급,B.1132,양호,부산,부산광역시,동판,부산광역시사하구감천2동,옥녀봉1길12번가옥앞계단에위치함.,2010,,,GRS80,278049.4642,200820.6396,158.7455,
3180,7351,공공기준점,4급,B.1133,양호,부산,부산광역시,동판,부산광역시사하구감천2동,옥녀봉1길12번가옥앞기름탱크옆에위치함.,2010,,,GRS80,278049.4063,200808.6702,159.3861,
3181,7352,공공기준점,4급,B.1134,양호,부산,부산광역시,동판,부산광역시사하구감천2동,옥녀봉2길4번가옥앞에위치함.,2010,,,GRS80,278017.7058,200803.3099,146.5654,
3182,7353,공공기준점,4급,B.1135,양호,부산,부산광역시,동판,부산광역시사하구감천2동,옥녀봉2길5번가옥앞계단끝에위치함.,2010,,,GRS80,278024.8661,200785.7262,152.8751,
3183,7354,공공기준점,4급,B.1136,양호,부산,부산광역시,동판,부산광역시사하구감천2동,옥녀봉4길6번가옥앞자율계시판건너편에위치함.,2010,,,GRS80,277920.51,200739.031,143.1951,
3184,7355,공공기준점,4급,B.1137,양호,부산,부산광역시,동판,부산광역시사하구감천2동,옥녀봉4길1번가옥앞에위치함.,2010,,,GRS80,277902.0624,200724.103,142.9426,
3185,7356,공공기준점,4급,B.1138,양호,부산,부산광역시,동판,부산광역시사하구감천2동,감천2동공영추차장옥상입구에위치함.,2010,,,GRS80,277711.0055,200812.506,79.3288,
3186,7357,공공기준점,4급,B.1139,양호,부산,부산광역시,동판,부산광역시사하구감천2동,태극1길168번가옥앞에위치함.,2010,,,GRS80,277711.9308,200839.8195,81.744,
3187,7358,공공기준점,4급,B.1140,양호,부산,부산광역시,동판,부산광역시서구암남동,천마산15길13번가옥앞에위치함.,2010,,,GRS80,276408.173,201324.5746,110.8556,
3188,7359,공공기준점,4급,B.1141,양호,부산,부산광역시,동판,부산광역시서구암남동,천마산11길62번가옥옆석축앞에위치함.,2010,,,GRS80,276417.3546,201309.1835,104.7456,
3189,7360,공공기준점,4급,B.1142,양호,부산,부산광역시,동판,부산광역시서구아미동,옥천로163번가옥길건너편전주옆에위치함.,2010,,,GRS80,278200.1554,201042.9025,101.6817,
3190,7361,공공기준점,4급,B.1143,양호,부산,부산광역시,동판,부산광역시서구아미동,옥천로163번가옥에서남쪽으로약10M지점에위치함.,2010,,,GRS80,278166.5153,201035.9539,108.2632,
3191,7362,공공기준점,4급,B.1144,양호,부산,부산광역시,동판,부산광역시서구부민동,남천1길끝놀이터농구대옆에위치함.,2010,,,GRS80,278547.7465,201349.8955,101.8514,
3192,7363,공공기준점,4급,B.1145,양호,부산,부산광역시,동판,부산광역시서구부민동,남천1길마을끝나는부분마지막가옥옆에위치함.,2010,,,GRS80,278559.1161,201362.0115,96.0356,
3193,7364,공공기준점,4급,B.1146,양호,부산,부산광역시,동판,부산광역시사하구괴정2동,대티고개버스장류장건너편에위치함.,2010,,,GRS80,278915.853,200656.0188,108.7772,
3583,7460,공공기준점,4급,B.1242,양호,부산,부산광역시,동판,부산광역시동구좌천1동,하나로길110번가옥앞도로반사경옆에위치함.,2010,,,GRS80,281794.2183,204480.4287,37.1686,
3584,7461,공공기준점,4급,B.1243,양호,부산,부산광역시,동판,부산광역시동구좌천1동,하나로길106번가옥옆거주자우선주차31라인앞에위치함.,2010,,,GRS80,281798.1103,204446.6688,34.5029,
3585,7462,공공기준점,4급,B.1244,양호,부산,부산광역시,동판,부산광역시동구수정2동,홈플러스수퍼이스프레스(좌천점)앞안전지대에위치함.,2010,,,GRS80,281585.1142,204438.1023,3.6193,
3586,7463,공공기준점,4급,B.1245,양호,부산,부산광역시,동판,부산광역시동구수정2동,본죽(부산진역점)앞안전지대에위치함.,2010,,,GRS80,281597.7481,204487.1493,3.5545,
3587,7464,공공기준점,4급,B.1246,양호,부산,부산광역시,동판,부산광역시동구좌천1동,봉생병원앞안전지대에위치함.,2010,,,GRS80,281662.0558,204584.0594,3.0903,
3588,7829,공공기준점,4급,14108,양호,김해,부산광역시,동판,부산광역시 강서구,대저2동 공항앞길과 유통단지1로132번길 만나는 하천쪽 콘크리트(측량기준점),2014,,,GRS80,385719.82,194984.831,1.724,
3589,7830,공공기준점,4급,14109,양호,김해,부산광역시,동판,부산광역시 강서구,대저2동 서부산유통단지 광진테크 앞(측량기준점),2014,,,GRS80,385596.735,195049.001,4.199,
3590,7831,공공기준점,4급,14110,양호,김해,부산광역시,동판,부산광역시 강서구,강동동 상덕로97번길 42집 맞은편,2014,,,GRS80,388549.408,192138.929,1.462,
3591,7832,공공기준점,4급,14111,양호,김해,부산광역시,동판,부산광역시 강서구,강동동 상덕로97번길 62집 신우트랜스 앞,2014,,,GRS80,388640.516,192095.692,2.267,
3592,7833,공공기준점,4급,14112,양호,김해,부산광역시,동판,부산광역시 강서구,대저2동 공항로811번길 활인한의원 부근 도로측구,2014,,,GRS80,387081.875,195957.313,1.899,
3593,7834,공공기준점,4급,14113,양호,김해,부산광역시,동판,부산광역시 강서구,대저2동 강서도서관과 강서요양병원사이 도로 안전지대,2014,,,GRS80,387014.423,196151.18,5.446,
3594,7835,공공기준점,4급,14114,양호,김해,부산광역시,동판,부산광역시 강서구,봉림동 694-2,2014,,,GRS80,388446.092,190898.495,1.889,
3595,7836,공공기준점,4급,14115,양호,김해,부산광역시,동판,부산광역시 강서구,봉림동 768-91,2014,,,GRS80,388517.081,190860.621,2.184,
3596,7837,공공기준점,4급,14116,양호,김해,부산광역시,동판,부산광역시 강서구,죽동동 537-6,2014,,,GRS80,389025.68,190105.834,1.475,
3597,7838,공공기준점,4급,14117,양호,김해,부산광역시,동판,부산광역시 강서구,죽림동 340-7,2014,,,GRS80,388984.799,190380.288,1.595,
3598,7839,공공기준점,4급,14118,양호,김해,부산광역시,동판,부산광역시 강서구,봉림동 621-5,2014,,,GRS80,388615.885,190507.708,1.471,
3599,7840,공공기준점,4급,14120,양호,김해,부산광역시,동판,부산광역시 강서구,평강로193번길 21-14 산마루축산,2014,,,GRS80,389694.11,194510.208,2.078,
3600,7841,공공기준점,4급,14121,양호,김해,부산광역시,동판,부산광역시 강서구,평강로193번길 21-6 경원센추리 맞은편,2014,,,GRS80,389676.395,194529.15,2.07,
3601,7842,공공기준점,4급,14122,양호,김해,부산광역시,동판,부산광역시 강서구,낙동북로138번길120-9 대명오토테크 앞,2014,,,GRS80,390473.87,194680.324,2.249,
3602,7843,공공기준점,4급,14123,양호,김해,부산광역시,동판,부산광역시 강서구,낙동북로138번길120-19 미성목형 앞,2014,,,GRS80,390512.298,194611.741,2.316,
3603,7844,공공기준점,4급,14124,양호,김해,부산광역시,동판,부산광역시 강서구,낙동북로126번길40,2014,,,GRS80,390902.099,194682.84,2.84,
3604,7845,공공기준점,4급,14125,양호,김해,부산광역시,동판,부산광역시 강서구,낙동북로126번길40-1 유원푸드 앞,2014,,,GRS80,390921.942,194609.713,3.029,
3605,7846,공공기준점,4급,14128,양호,김해,부산광역시,동판,부산광역시 강서구,대저1동 경전철로 185번길 125-7 혜성 공장 앞,2014,,,GRS80,389258.14,197055.351,2.778,
3606,7847,공공기준점,4급,14129,양호,김해,부산광역시,동판,부산광역시 강서구,대저1동 신덕길1번길 34-22 앞 무명교,2014,,,GRS80,389424.261,197084.569,2.851,
3607,7848,공공기준점,4급,14130,양호,김해,부산광역시,동판,부산광역시 강서구,낙동북로138번길 86-19 두광방전 부근,2014,,,GRS80,390592.863,194657.624,2.302,
3608,7849,공공기준점,4급,14131,양호,김해,부산광역시,동판,부산광역시 강서구,낙동북로138번길 86-16 동진기계 부근,2014,,,GRS80,390659.254,194696.593,2.11,
3992,19650,공공기준점,4급,G136,양호,부산,(주)부산도시가스,동판,부산광역시 기장군,기장군 철마면고촌로28번길 23에위치,2015,,,GRS80,293917.878,215589.637,83.385,동부
3993,19651,공공기준점,4급,G137,양호,부산,(주)부산도시가스,표시못,부산광역시 기장군,정관면 방곡리 398-1 서희스타힐스 입구 망향비 앞 도로에 위치,2016,,,GRS80,303132.698,217044.013,66.819,동부
3994,19652,공공기준점,4급,G138,양호,부산,(주)부산도시가스,표시못,부산광역시 기장군,정관면 방곡리 404  하늘빛교회 맞은편 도로에 위치,2016,,,GRS80,303117.341,217095.609,67.937,동부
3995,19653,공공기준점,4급,G139,양호,부산,(주)부산도시가스,표시못,부산광역시 해운대구,해운대구 재송동 센텀글로리아 아파트 6동 부근 보도에 위치,2016,,,GRS80,288287.019,212262.679,210.621,동부
3996,19654,공공기준점,4급,G140,양호,부산,(주)부산도시가스,표시못,부산광역시 해운대구,해운대구 재송동 센텀글로리아 아파트 부근 무궁화무역 앞 보도에 위치,2016,,,GRS80,288303.636,212257.704,212.404,동부
3997,19655,공공기준점,4급,G143,양호,부산,(주)부산도시가스,표시못,부산광역시 해운대구,해운대구 재송1동 동사무소 부근 금호한의원 앞 안전지대에 위치,2016,,,GRS80,287644.68,211399.993,28.557,동부
3998,19656,공공기준점,4급,G144,양호,부산,(주)부산도시가스,표시못,부산광역시 해운대구,해운대구 재송1동 동사무소 부근 불교용품 단향 맞은편 보도경계석에 위치,2016,,,GRS80,287613.175,211369.059,24.247,동부
3999,19657,공공기준점,4급,G145,양호,부산,(주)부산도시가스,표시못,부산광역시 해운대구,해운대구 달맞이길215 속시원한대구탕 앞 보차도에 위치,2016,,,GRS80,284956.571,216788.026,95.862,동부
4000,19658,공공기준점,4급,G146,양호,부산,(주)부산도시가스,한전동판,부산광역시 해운대구,해운대구 달맞이길215  그린힐앞에 위치,2016,,,GRS80,284844.265,216729.805,92.886,동부
4001,19659,공공기준점,4급,G147,양호,부산,(주)부산도시가스,표시못,부산광역시 금정구,금정구 서부곡로 10  동원맨션 입구  도로에 위치,2016,,,GRS80,292188.952,208245.644,14.08,동부
4002,19660,공공기준점,4급,G148,양호,부산,(주)부산도시가스,표시못,부산광역시 금정구,금정구 부곡동 296-22 주차장 앞 도로에 위치,2016,,,GRS80,292170.429,208303.079,15.6,동부
4003,19661,공공기준점,4급,G149,양호,부산,(주)부산도시가스,표시못,부산광역시 해운대구,해운대구 신반송로 181  맞은편 보도끝에위치,2016,,,GRS80,292555.886,214568.627,46.35,동부
4004,19662,공공기준점,4급,G150,양호,부산,(주)부산도시가스,표시못,부산광역시 해운대구,해운대구 반송동898 신반송가압장 입구에 위치,2016,,,GRS80,292660.087,214373.388,43.382,동부
